Region,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,IncidencesAgeUnder5,IncidencesAge5To9,IncidencesAge10To14,IncidencesAge15To19,IncidencesAge20To24,IncidencesAge25To29,IncidencesAge30To34,IncidencesAge35To39,IncidencesAge40To44,IncidencesAge45To49,IncidencesAge50To54,IncidencesAge55To59,IncidencesAge60To64,IncidencesAge65To69,IncidencesAge70To74,IncidencesAge75To79,IncidencesAge80To84,IncidencesAge85To89,IncidencesAge90AndOver,IncidencesAllAges,IncidenceRateAgeUnder5,IncidenceRateAge5To9,IncidenceRateAge10To14,IncidenceRateAge15To19,IncidenceRateAge20To24,IncidenceRateAge25To29,IncidenceRateAge30To34,IncidenceRateAge35To39,IncidenceRateAge40To44,IncidenceRateAge45To49,IncidenceRateAge50To54,IncidenceRateAge55To59,IncidenceRateAge60To64,IncidenceRateAge65To69,IncidenceRateAge70To74,IncidenceRateAge75To79,IncidenceRateAge80To84,IncidenceRateAge85To89,IncidenceRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedIncidenceRatio,SIRLower95pcConfidenceInterval,SIRUpper95pcConfidenceInterval
North of Scotland,C51,Vulva,Female, ,2015-2019,0,0,0,0,0,1,1,3,7,6,8,18,15,19,25,24,23,9,15,174,0,0,0,0,0,.45430591142852,.451192275588242,1.41862752515699,3.31337419828178,2.42231435988324,3.01199149112404,7.2055338499968,6.66127843255678,8.77383365734947,13.565060744342,16.8317109434174,20.9978545670334,12.8212433756909,35.8654328957751,4.91526534523242,4.21204571951111,5.70231981403384,4.54626545889034,3.89272678177286, ,5.24977199140288, ,2.11289433138927,1.7643237788309, ,2.49242131379199, ,100.620329564762,86.224730237633,116.732110816415
North of Scotland,"C00-C14, C30-C32",Head and neck,All,d,2015-2019,0,1,1,0,4,3,9,15,32,74,124,203,231,274,198,157,104,55,44,1529,0,.264320208072868,.277287133599714,0,.920202352497314,.659007534652813,2.03127715422585,3.55680333485881,7.67183716525617,15.3056053677172,23.8046330726982,41.1634452384235,51.9162956486952,64.3780353421317,56.0952599505342,60.0772969042972,54.6508389429267,48.5676945356928,73.3895986923308,21.9025258812221,20.8183172132483,23.0285524169107,21.64046613644,20.5586848471317, ,22.7495943699202, ,11.1776715173644,10.5797488141431, ,11.7917983853551, ,87.0933249476083,82.7820716089322,91.5708630865509
North of Scotland,"C00-C14, C30-C32",Head and neck,Male, ,2015-2019,0,0,1,0,3,2,6,10,22,56,84,147,173,207,143,113,65,32,17,1081,0,0,.542164102230463,0,1.33827603281453,.850651173473294,2.70958651709749,4.75612946184395,10.6876533313901,23.7503498935475,32.9022099317671,60.4073179150846,78.7204513912588,99.0155841919467,84.7789226555367,95.1643058058648,80.4814026051211,74.3356253484482,93.7620649715956,31.4158523053888,29.5707599784822,33.3459209246894,31.5897901035049,29.7155417525045, ,33.5205456793685, ,16.3689136283079,15.3449094087594, ,17.4255250553862, ,87.3203177032076,82.1918861518025,92.6849407409028
North of Scotland,"C00-C14, C30-C32",Head and neck,Female, ,2015-2019,0,1,0,0,1,1,3,5,10,18,40,56,58,67,55,44,39,23,27,448,0,.541967232661113,0,0,.475018763241148,.45430591142852,1.35357682676473,2.36437920859499,4.73339171183111,7.26694307964973,15.0599574556202,22.4172164222123,25.7569432725529,30.9393081601271,29.8431336375524,30.8581367295986,35.6050577441001,32.7653997378768,64.5577792123951,12.655395831403,11.5104922088907,13.8833585396346,11.6911421693751,10.6297257947905, ,12.8023446124265, ,5.98642940642091,5.38056173693433, ,6.62415504472579, ,86.5504327332875,78.7204205166437,94.9484872227458
North of Scotland,C32,Larynx,All,d,2015-2019,0,0,0,0,0,0,1,2,1,9,24,30,40,67,43,50,22,12,7,308,0,0,0,0,0,0,.22569746158065,.474240444647841,.239744911414255,1.86149254472236,4.60734833665126,6.08326776922515,8.98983474436281,15.7420743354847,12.1823039286514,19.1328971032794,11.5607543917729,10.5965878986966,11.6756179737799,4.4120196019728,3.93299310129608,4.93329941446721,4.4863919643579,3.99440819835569, ,5.00653475502286, ,2.0867625714417,1.84592292904097, ,2.34215568583804, ,79.0290099167717,70.4485879133315,88.3662820024653
North of Scotland,C32,Larynx,Male, ,2015-2019,0,0,0,0,0,0,1,2,1,7,20,24,34,60,37,46,20,11,4,267,0,0,0,0,0,0,.451597752849582,.95122589236879,.485802424154097,2.96879373669344,7.83385950756359,9.86241925144238,15.4710713716925,28.7001693309991,21.9358051626214,38.7394519209715,24.7635084938834,25.5528712135291,22.0616623462578,7.75951208652989,6.85659951261304,8.74826560041084,7.9033281490226,6.9744170558317, ,8.88946881644578, ,3.63000211870535,3.18192839497337, ,4.10716218697055, ,85.5490291939689,75.594370539631,96.4500887298486
North of Scotland,C32,Larynx,Female, ,2015-2019,0,0,0,0,0,0,0,0,0,2,4,6,6,7,6,4,2,1,3,41,0,0,0,0,0,0,0,0,0,.807438119961082,1.50599574556202,2.4018446166656,2.66451137302271,3.23246503165507,3.25561457864208,2.80528515723623,1.82590039713334,1.42458259729899,7.17308657915501,1.15819470778465,.831140518635503,1.5712219000985,1.06945577969319,.766991802038229, ,1.42141145807275, ,.543523024178047,.379024734585062, ,.737205444151172, ,52.8156041219522,37.9013893837692,71.6503307307236
North of Scotland,C00-C14,"Lip, oral cavity and pharynx",All,d,2015-2019,0,1,0,0,4,3,7,12,30,64,99,167,186,198,142,98,75,40,37,1163,0,.264320208072868,0,0,.920202352497314,.659007534652813,1.57988223106455,2.84544266788705,7.19234734242766,13.2372803180257,19.0053118886865,33.8635239153534,41.8027315612871,46.5213540063579,40.2299339039185,37.5004783224276,39.411662699226,35.3219596623221,61.7139807185509,16.6596714191376,15.7158416428215,17.6453712744068,16.3568990265395,15.4212179610368, ,17.3197488848388, ,8.71124251954326,8.178345636059, ,9.26072088552497, ,89.2940374409651,84.2352118936949,94.5772820841254
North of Scotland,C00-C14,"Lip, oral cavity and pharynx",Male, ,2015-2019,0,0,0,0,3,2,5,7,20,48,63,119,135,142,99,62,44,21,13,783,0,0,0,0,1.33827603281453,.850651173473294,2.25798876424791,3.32929062329077,9.71604848308193,20.3574427658979,24.6766574488253,48.9011621217351,61.4292539758378,67.9237340833644,58.693100299987,52.2140438934833,54.4797186865435,48.7827541349192,71.7004026253378,22.7554230852169,21.1892579502421,24.4067146133069,22.7777568817576,21.1937998353245, ,24.4179850636629, ,12.2457961183061,11.3514297985746, ,13.1735938655226, ,87.8881055181653,81.8391172780409,94.2658768089266
North of Scotland,C00-C14,"Lip, oral cavity and pharynx",Female, ,2015-2019,0,1,0,0,1,1,2,5,10,16,36,48,51,56,43,36,31,19,24,380,0,.541967232661113,0,0,.475018763241148,.45430591142852,.902384551176484,2.36437920859499,4.73339171183111,6.45950495968865,13.5539617100582,19.2147569333248,22.648346670693,25.8597202532405,23.3319044802683,25.2475664151261,28.3014561555667,27.0670693486808,57.3846926332401,10.7344875355651,9.68219867737649,11.8699460208685,9.93604117132128,8.95845697731575, ,10.9635205548541, ,5.17668892078039,4.60877080986977, ,5.77712700391589, ,92.3376630768794,83.2859134032184,102.104834793868
North of Scotland,C03-C06,Mouth (IARC definition),All,d,2015-2019,0,1,0,0,0,1,0,1,3,15,15,27,51,55,35,30,29,14,14,291,0,.264320208072868,0,0,0,.219669178217604,0,.23712022232392,.719234734242766,3.10248757453726,2.87959271040704,5.47494099230264,11.4620392990626,12.9225983350994,9.91582877913483,11.4797382619676,15.2391762437007,12.3626858818127,23.3512359475598,4.16849903952625,3.70326749173519,4.67600652480073,4.02378946264858,3.57009400347807, ,4.50422968391695, ,1.97103850450261,1.72902572165622, ,2.22867276622888, ,88.7243862538317,78.8221688963885,99.5264254826379
North of Scotland,C03-C06,Mouth (IARC definition),Male, ,2015-2019,0,0,0,0,0,1,0,0,1,6,5,19,33,33,22,19,13,4,3,159,0,0,0,0,0,.425325586736647,0,0,.485802424154097,2.54468034573724,1.9584648768909,7.80774857405855,15.0160398607604,15.7850931320495,13.0429111777749,16.0010779673578,16.0962805210242,9.29195316855603,16.5462467596933,4.62083304029308,3.93050204428733,5.39750934024534,4.65082949743504,3.94837183976301, ,5.40995021780324, ,2.25884216724766,1.90191168904112, ,2.64601382122643, ,81.6459069586392,69.4483876414349,95.3690690746329
North of Scotland,C03-C06,Mouth (IARC definition),Female, ,2015-2019,0,1,0,0,0,0,0,1,2,9,10,8,18,22,13,11,16,10,11,132,0,.541967232661113,0,0,0,0,0,.472875841718998,.946678342366223,3.63347153982487,3.76498936390505,3.20245948888747,7.99353411906813,10.1591758137731,7.05383158705785,7.71453418239964,14.6072031770667,14.2458259729899,26.3013174569017,3.72882198603839,3.11987452000633,4.42190712329455,3.39674942786212,2.83989527614066, ,4.0027171595625, ,1.68323484175756,1.36629360810487, ,2.03274070522241, ,99.0703895415598,82.8913756610297,117.484841824487
North of Scotland,C01-C06,Oral cavity,All,d,2015-2019,0,1,0,0,2,1,3,4,10,27,38,73,101,112,67,46,46,27,23,581,0,.264320208072868,0,0,.460101176248657,.219669178217604,.677092384741949,.948480889295682,2.39744911414255,5.58447763416707,7.29496819969784,14.8026182384479,22.6993327295161,26.3151093369297,18.981729377201,17.602265335017,24.1724864555253,23.8423227720674,38.3627447709911,8.32267334008506,7.65959993841991,9.02778579192894,8.05775143866915,7.40995899463905, ,8.73230162486716, ,4.15810399177901,3.7982040952599, ,4.53406170784739, ,85.5201344223598,78.70668348837,92.7655601648475
North of Scotland,C01-C06,Oral cavity,Male, ,2015-2019,0,0,0,0,2,1,3,1,7,15,18,49,67,79,42,28,22,13,5,352,0,0,0,0,.892184021876352,.425325586736647,1.35479325854875,.475612946184395,3.40061696907868,6.36170086434309,7.05047355680723,20.1357726383615,30.4871112324528,37.7885562858154,24.9001031575702,23.5805359518957,27.2398593432718,30.1988477978071,27.5770779328222,10.2297687432903,9.18888790811813,11.3562694950897,10.1916995088634,9.14470686521886, ,11.2946193510572, ,5.329175953824,4.75449225104806, ,5.93617335034103, ,81.4628442860137,73.1739850240147,90.4335216918055
North of Scotland,C01-C06,Oral cavity,Female, ,2015-2019,0,1,0,0,0,0,0,3,3,12,20,24,34,33,25,18,24,14,18,229,0,.541967232661113,0,0,0,0,0,1.41862752515699,1.42001751354933,4.84462871976649,7.52997872781009,9.6073784666624,15.098897780462,15.2387637206596,13.565060744342,12.623783207563,21.9108047656,19.9441563621859,43.0385194749301,6.46894117274841,5.65816452830237,7.3632893237185,5.92380336847493,5.17870351363331, ,6.71825245895531, ,2.98703202973403,2.56449765646475, ,3.44131566002344, ,92.6100629338396,81.0028966198609,105.413647992708
North of Scotland,C07-C08,Salivary glands,All,d,2015-2019,0,0,0,0,2,2,2,1,3,2,5,10,6,6,9,8,4,4,3,67,0,0,0,0,.460101176248657,.439338356435209,.451394923161299,.23712022232392,.719234734242766,.413665009938302,.959864236802347,2.02775592307505,1.34847521165442,1.40973800019266,2.5497845432061,3.0612635365247,2.10195534395872,3.53219596623221,5.0038362744771,.959757510818759,.743798888188261,1.21885811242623,.95513140016907,.737626992120166, ,1.20031060292053, ,.522482798391353,.39029319327263, ,.673655530566018, ,88.220056179494,68.369331797399,112.036352871407
North of Scotland,C07-C08,Salivary glands,Male, ,2015-2019,0,0,0,0,1,1,0,0,2,2,3,3,4,3,6,6,3,1,1,36,0,0,0,0,.446092010938176,.425325586736647,0,0,.971604848308193,.848226781912412,1.17507892613454,1.2328024064303,1.82012604372853,1.43500846654995,3.5571575939386,5.05297198969194,3.71452627408251,2.32298829213901,5.51541558656445,1.0462263487456,.732764072392912,1.44841826528802,1.09303287589168,.761453619138092, ,1.48360260274336, ,.559415625106409,.37421894983293, ,.781252276437535, ,91.949840846976,64.4005381012379,127.29733783972
North of Scotland,C07-C08,Salivary glands,Female, ,2015-2019,0,0,0,0,1,1,2,1,1,0,2,7,2,3,3,2,1,3,2,31,0,0,0,0,.475018763241148,.45430591142852,.902384551176484,.472875841718998,.473339171183111,0,.752997872781009,2.80215205277653,.888170457674237,1.3853421564236,1.62780728932104,1.40264257861812,.912950198566668,4.27374779189697,4.78205771943667,.875708193690833,.595001231051986,1.242997879748,.817229924446461,.554042820200594, ,1.13075704913885, ,.485549971676296,.308759114911312, ,.701718223867016, ,84.2513368613189,57.2446957918479,119.588047524341
North of Scotland,C73,Thyroid,All,d,2015-2019,1,0,1,7,8,18,24,24,29,24,42,37,27,37,26,24,11,11,4,355,.283998125612371,0,.277287133599714,1.88110350906423,1.84040470499463,3.95404520791688,5.41673907793559,5.69088533577409,6.9526024310134,4.96398011925962,8.06285958913971,7.50269691537769,6.0681384524449,8.69338433452143,7.36604423592873,9.1837906095741,5.78037719588647,9.71353890713857,6.6717816993028,5.08528233344268,4.56998611240773,5.64277795551069,5.020325189242,4.50838987231203, ,5.55939373103493, ,3.5865328104499,3.18249385517326, ,4.01436737671419, ,88.7997894286694,79.8016271004206,98.5348425881524
North of Scotland,C73,Thyroid,Male, ,2015-2019,0,0,1,1,2,4,4,5,4,5,13,14,15,18,14,7,5,2,1,115,0,0,.542164102230463,.520941862888102,.892184021876352,1.70130234694659,1.80639101139833,2.37806473092198,1.94320969661639,2.12056695478103,5.09200867991633,5.75307789667472,6.82547266398198,8.61005079929972,8.30003438585674,5.89513398797393,6.19087712347085,4.64597658427802,5.51541558656445,3.34211194738179,2.75925617552679,4.0116992406995,3.32631895892093,2.74203546130742, ,3.96619339976552, ,2.09452100064013,1.69654605780343, ,2.53380032758516, ,97.8548917940877,80.7892490554859,117.459977789376
North of Scotland,C73,Thyroid,Female, ,2015-2019,1,0,0,6,6,14,20,19,25,19,29,23,12,19,12,17,6,9,3,240,.585356716382964,0,0,3.33033603090552,2.85011257944689,6.36028275999927,9.02384551176484,8.98464099266097,11.8334792795778,7.67066213963027,10.9184691553246,9.20707103055146,5.32902274604542,8.77383365734947,6.51122915728417,11.922461918254,5.47770119140001,12.8212433756909,7.17308657915501,6.77967633825161,5.94900576310285,7.69387686268494,6.71433141956307,5.88707744023275, ,7.59517864047233, ,5.07854462025967,4.38502112748473, ,5.82223747660032, ,85.029563536197,74.6114325040782,96.4953131824662
North of Scotland,C01-C02,Tongue,All,d,2015-2019,0,0,0,0,2,0,3,3,7,12,23,46,50,57,32,16,17,13,9,290,0,0,0,0,.460101176248657,0,.677092384741949,.711360666971761,1.67821437989979,2.48199005962981,4.41537548929079,9.32767724614524,11.2372934304535,13.3925110018303,9.06590059806613,6.1225270730494,8.93331021182455,11.4796368902547,15.0115088234313,4.15417430055881,3.68976661893938,4.66085931179893,4.03396197602057,3.57951830314291, ,4.51516958695056, ,2.1870654872764,1.92526714992515, ,2.46531041632731, ,82.5293370862188,73.3031334344742,92.5954477170475
North of Scotland,C01-C02,Tongue,Male, ,2015-2019,0,0,0,0,2,0,3,1,6,9,13,30,34,46,20,9,9,9,2,193,0,0,0,0,.892184021876352,0,1.35479325854875,.475612946184395,2.91481454492458,3.81702051860585,5.09200867991633,12.328024064303,15.4710713716925,22.0034631537659,11.8571919797953,7.57945798453791,11.1435788222475,20.9068946292511,11.0308311731289,5.60893570299726,4.84549488459333,6.45851820875169,5.54087001142833,4.78054882092202, ,6.35647913527024, ,3.07033378657634,2.62846535492178, ,3.54602805645229, ,81.3126465823321,70.2450578737945,93.6290298840744
North of Scotland,C01-C02,Tongue,Female, ,2015-2019,0,0,0,0,0,0,0,2,1,3,10,16,16,11,12,7,8,4,7,97,0,0,0,0,0,0,0,.945751683437997,.473339171183111,1.21115717994162,3.76498936390505,6.40491897777493,7.10536366139389,5.07958790688654,6.51122915728417,4.90924902516341,7.30360158853335,5.69833038919597,16.7372020180284,2.74011918671003,2.22205207170616,3.34271303247052,2.52705394061281,2.04782833937889, ,3.05590863508741, ,1.30379718797647,1.03456377770859, ,1.60369802851424, ,85.0617944158336,68.9793850652484,103.768175537112
